season,iteration,metric,status,pct_reduction
kharif,104,Calorie,Optimal,-1.5554329705717775
kharif,104,Phosphorus application,Optimal,13.27458439859822
kharif,104,Nitrogen application,Optimal,11.059828715618004
kharif,104,Phosphorus Surplus,Optimal,17.235084357252756
kharif,104,Nitrogen Surplus,Optimal,16.310078670584776
kharif,104,Water Demand,Optimal,20.160205002371388
kharif,105,Nitrogen Emission,Optimal,17.58543177258441
kharif,105,Nitrogen Leach,Optimal,12.976039691996936
kharif,105,Greenhouse Gas emission,Optimal,11.467558764397076
kharif,105,Net return,Optimal,-211.01170701630198
kharif,105,Calorie,Optimal,-1.408840030599215
kharif,105,Phosphorus application,Optimal,12.48647330325547
kharif,105,Nitrogen application,Optimal,11.604358228205912
kharif,105,Phosphorus Surplus,Optimal,16.279642261216647
kharif,105,Nitrogen Surplus,Optimal,17.079035994190356
kharif,105,Water Demand,Optimal,20.574943023202824
kharif,106,Nitrogen Emission,Optimal,19.43259797112359
kharif,106,Nitrogen Leach,Optimal,14.957512313297089
kharif,106,Greenhouse Gas emission,Optimal,11.946390884429071
kharif,106,Net return,Optimal,-171.11734438462162
kharif,106,Calorie,Optimal,-1.6594142060316721
kharif,106,Phosphorus application,Optimal,13.931696502966766
kharif,106,Nitrogen application,Optimal,12.914872364072792
kharif,106,Phosphorus Surplus,Optimal,18.14388831079818
kharif,106,Nitrogen Surplus,Optimal,18.91561557908846
kharif,106,Water Demand,Optimal,16.860486203268824
kharif,107,Nitrogen Emission,Optimal,19.276499471032867
kharif,107,Nitrogen Leach,Optimal,14.649127623036863
kharif,107,Greenhouse Gas emission,Optimal,11.171503224184066
kharif,107,Net return,Optimal,-235.5404603627786
kharif,107,Calorie,Optimal,-1.6497929477190254
kharif,107,Phosphorus application,Optimal,14.051144228317469
kharif,107,Nitrogen application,Optimal,12.764407802814688
kharif,107,Phosphorus Surplus,Optimal,18.29399170566887
kharif,107,Nitrogen Surplus,Optimal,18.77225679023443
kharif,107,Water Demand,Optimal,18.024066317271906
kharif,108,Nitrogen Emission,Optimal,17.503719499036073
kharif,108,Nitrogen Leach,Optimal,13.264134448791246
kharif,108,Greenhouse Gas emission,Optimal,10.876897316896208
kharif,108,Net return,Optimal,-265.57688540879326
kharif,108,Calorie,Optimal,-1.895772744744846
kharif,108,Phosphorus application,Optimal,9.545390926575783
kharif,108,Nitrogen application,Optimal,11.663157096330838
kharif,108,Phosphorus Surplus,Optimal,12.818424525208684
kharif,108,Nitrogen Surplus,Optimal,17.048349461261225
kharif,108,Water Demand,Optimal,21.194095208678142
kharif,109,Nitrogen Emission,Optimal,18.365622935570883
kharif,109,Nitrogen Leach,Optimal,13.194292271550077
kharif,109,Greenhouse Gas emission,Optimal,10.797330985823924
kharif,109,Net return,Optimal,-219.78677968113834
kharif,109,Calorie,Optimal,-1.4949757539118542
kharif,109,Phosphorus application,Optimal,13.010665277447675
kharif,109,Nitrogen application,Optimal,12.143306254333105
kharif,109,Phosphorus Surplus,Optimal,16.91778076193562
kharif,109,Nitrogen Surplus,Optimal,17.775244876569
kharif,109,Water Demand,Optimal,19.772338206650222
kharif,110,Nitrogen Emission,Optimal,18.95463165540156
kharif,110,Nitrogen Leach,Optimal,15.313260634853782
kharif,110,Greenhouse Gas emission,Optimal,11.253444768144304
kharif,110,Net return,Optimal,-148.65084274174328
kharif,110,Calorie,Optimal,-1.392792871476403
kharif,110,Phosphorus application,Optimal,16.053512954176565
kharif,110,Nitrogen application,Optimal,12.630146107802977
kharif,110,Phosphorus Surplus,Optimal,20.634119468846684
kharif,110,Nitrogen Surplus,Optimal,18.511342928358317
kharif,110,Water Demand,Optimal,14.782329190996874
kharif,111,Nitrogen Emission,Optimal,17.961729289011835
kharif,111,Nitrogen Leach,Optimal,13.991767705110059
kharif,111,Greenhouse Gas emission,Optimal,11.346159930008332
kharif,111,Net return,Optimal,-175.78907577729208
kharif,111,Calorie,Optimal,-1.5356300745079798
kharif,111,Phosphorus application,Optimal,13.283161920520673
kharif,111,Nitrogen application,Optimal,11.859308167490685
kharif,111,Phosphorus Surplus,Optimal,17.296005801013393
kharif,111,Nitrogen Surplus,Optimal,17.43275346244414
kharif,111,Water Demand,Optimal,22.45889962516666
kharif,112,Nitrogen Emission,Optimal,17.92381841630999
kharif,112,Nitrogen Leach,Optimal,13.130863740067378
kharif,112,Greenhouse Gas emission,Optimal,10.762447541548168
kharif,112,Net return,Optimal,-236.1084167997156
kharif,112,Calorie,Optimal,-1.4901212894274305
kharif,112,Phosphorus application,Optimal,13.339892328852013
kharif,112,Nitrogen application,Optimal,11.9046761851738
kharif,112,Phosphorus Surplus,Optimal,17.343314194718197
kharif,112,Nitrogen Surplus,Optimal,17.473869764489493
kharif,112,Water Demand,Optimal,23.627284601327077
kharif,113,Nitrogen Emission,Optimal,18.16299935436021
kharif,113,Nitrogen Leach,Optimal,12.86613321214899
kharif,113,Greenhouse Gas emission,Optimal,11.104426307055938
kharif,113,Net return,Optimal,-234.15336552992196
kharif,113,Calorie,Optimal,-1.389238604629948
kharif,113,Phosphorus application,Optimal,11.62873889157601
kharif,113,Nitrogen application,Optimal,12.084173170023988
kharif,113,Phosphorus Surplus,Optimal,15.228403695875281
kharif,113,Nitrogen Surplus,Optimal,17.56186973000192
kharif,113,Water Demand,Optimal,22.248881539371343
kharif,114,Nitrogen Emission,Optimal,18.80049819308214
kharif,114,Nitrogen Leach,Optimal,14.693519302025235
kharif,114,Greenhouse Gas emission,Optimal,10.044984181241682
kharif,114,Net return,Optimal,-255.57969333455966
kharif,114,Calorie,Optimal,-1.7620035694300529
kharif,114,Phosphorus application,Optimal,13.349229262440886
kharif,114,Nitrogen application,Optimal,12.435783545375443
kharif,114,Phosphorus Surplus,Optimal,17.3329728025148
kharif,114,Nitrogen Surplus,Optimal,18.186215593689663
kharif,114,Water Demand,Optimal,23.183194781504874
kharif,115,Nitrogen Emission,Optimal,19.062817004105817
kharif,115,Nitrogen Leach,Optimal,13.888175777164044
kharif,115,Greenhouse Gas emission,Optimal,10.867013626839917
kharif,115,Net return,Optimal,-255.92874136293173
kharif,115,Calorie,Optimal,-1.4860233431424101
kharif,115,Phosphorus application,Optimal,14.095106132966865
kharif,115,Nitrogen application,Optimal,12.550545700746168
kharif,115,Phosphorus Surplus,Optimal,18.269211639667503
kharif,115,Nitrogen Surplus,Optimal,18.370625022658622
kharif,115,Water Demand,Optimal,21.125945924973784
kharif,116,Nitrogen Emission,Optimal,18.617940786199025
kharif,116,Nitrogen Leach,Optimal,14.457532797878326
kharif,116,Greenhouse Gas emission,Optimal,10.3938649921037
kharif,116,Net return,Optimal,-229.16697191368604
kharif,116,Calorie,Optimal,-1.366688460096596
kharif,116,Phosphorus application,Optimal,14.087527189094576
kharif,116,Nitrogen application,Optimal,12.438680919454532
kharif,116,Phosphorus Surplus,Optimal,18.179233942296193
kharif,116,Nitrogen Surplus,Optimal,18.096366305879684
kharif,116,Water Demand,Optimal,18.38138438820613
kharif,117,Nitrogen Emission,Optimal,18.169248397215767
kharif,117,Nitrogen Leach,Optimal,13.954348431153052
kharif,117,Greenhouse Gas emission,Optimal,10.818198997384664
kharif,117,Net return,Optimal,-235.27809945513795
kharif,117,Calorie,Optimal,-1.355080226359637
kharif,117,Phosphorus application,Optimal,12.447547998859589
kharif,117,Nitrogen application,Optimal,12.027780377790851
kharif,117,Phosphorus Surplus,Optimal,16.259163452547416
kharif,117,Nitrogen Surplus,Optimal,17.683515233226984
kharif,117,Water Demand,Optimal,24.514882390255877
kharif,118,Nitrogen Emission,Optimal,18.7575247882966
kharif,118,Nitrogen Leach,Optimal,13.023806056539929
kharif,118,Greenhouse Gas emission,Optimal,9.504790435835167
kharif,118,Net return,Optimal,-225.6435870315152
kharif,118,Calorie,Optimal,-1.5986219584285561
kharif,118,Phosphorus application,Optimal,15.005663678251405
kharif,118,Nitrogen application,Optimal,12.500994086356934
kharif,118,Phosphorus Surplus,Optimal,19.31866051655637
kharif,118,Nitrogen Surplus,Optimal,18.33023146585079
kharif,118,Water Demand,Optimal,24.238156046993268
kharif,119,Nitrogen Emission,Optimal,18.93066302904924
kharif,119,Nitrogen Leach,Optimal,14.14728236901912
kharif,119,Greenhouse Gas emission,Optimal,10.303777080733656
kharif,119,Net return,Optimal,-282.96108268552155
kharif,119,Calorie,Optimal,-1.4978727025920826
kharif,119,Phosphorus application,Optimal,15.656082949061094
kharif,119,Nitrogen application,Optimal,12.511641093482828
kharif,119,Phosphorus Surplus,Optimal,20.07394344772161
kharif,119,Nitrogen Surplus,Optimal,18.27679515880978
kharif,119,Water Demand,Optimal,18.501385768769573
kharif,120,Nitrogen Emission,Optimal,17.05312350324344
kharif,120,Nitrogen Leach,Optimal,12.384245761441784
kharif,120,Greenhouse Gas emission,Optimal,11.923075083987879
kharif,120,Net return,Optimal,-184.76624700925746
kharif,120,Calorie,Optimal,-1.6368649209206005
kharif,120,Phosphorus application,Optimal,13.174907481203814
kharif,120,Nitrogen application,Optimal,10.983478643520456
kharif,120,Phosphorus Surplus,Optimal,17.258796012601678
kharif,120,Nitrogen Surplus,Optimal,16.49966674748421
kharif,120,Water Demand,Optimal,24.644446176884028
kharif,121,Nitrogen Emission,Optimal,16.63965271652525
kharif,121,Nitrogen Leach,Optimal,12.4872527581066
kharif,121,Greenhouse Gas emission,Optimal,11.023809568071536
kharif,121,Net return,Optimal,-188.9904337072107
kharif,121,Calorie,Optimal,-1.560727391902144
kharif,121,Phosphorus application,Optimal,10.728460169862926
kharif,121,Nitrogen application,Optimal,10.967599855160033
kharif,121,Phosphorus Surplus,Optimal,14.249848664069768
kharif,121,Nitrogen Surplus,Optimal,16.075480207973015
kharif,121,Water Demand,Optimal,21.96477021178174
kharif,122,Nitrogen Emission,Optimal,16.007463723235354
kharif,122,Nitrogen Leach,Optimal,10.76665759994246
kharif,122,Greenhouse Gas emission,Optimal,10.472139890457145
kharif,122,Net return,Optimal,-155.01642583714894
kharif,122,Calorie,Optimal,-1.5226064798342094
kharif,122,Phosphorus application,Optimal,11.871175732013482
kharif,122,Nitrogen application,Optimal,10.404676129178759
kharif,122,Phosphorus Surplus,Optimal,15.54781074681108
kharif,122,Nitrogen Surplus,Optimal,15.355012441421966
kharif,122,Water Demand,Optimal,21.511632712460745
kharif,123,Nitrogen Emission,Optimal,17.56013641636826
kharif,123,Nitrogen Leach,Optimal,12.870246070228688
kharif,123,Greenhouse Gas emission,Optimal,10.352368243347795
kharif,123,Net return,Optimal,-225.30331286544023
kharif,123,Calorie,Optimal,-2.039241928174349
kharif,123,Phosphorus application,Optimal,12.20931078727228
kharif,123,Nitrogen application,Optimal,11.391501590088346
kharif,123,Phosphorus Surplus,Optimal,16.104296709029875
kharif,123,Nitrogen Surplus,Optimal,16.97605891015791
kharif,123,Water Demand,Optimal,20.893696663155104
kharif,124,Nitrogen Emission,Optimal,19.342607293565074
kharif,124,Nitrogen Leach,Optimal,15.08725377013739
kharif,124,Greenhouse Gas emission,Optimal,11.6319971789075
kharif,124,Net return,Optimal,-228.9509676061658
kharif,124,Calorie,Optimal,-1.7231508519065803
kharif,124,Phosphorus application,Optimal,13.879530560965767
kharif,124,Nitrogen application,Optimal,12.856765176090457
kharif,124,Phosphorus Surplus,Optimal,18.040687500118214
kharif,124,Nitrogen Surplus,Optimal,18.792091183581476
kharif,124,Water Demand,Optimal,22.329590148856745
kharif,125,Nitrogen Emission,Optimal,19.076367074212683
kharif,125,Nitrogen Leach,Optimal,14.687224107675362
kharif,125,Greenhouse Gas emission,Optimal,10.821190752825903
kharif,125,Net return,Optimal,-224.64700986646855
kharif,125,Calorie,Optimal,-1.728645450283879
kharif,125,Phosphorus application,Optimal,14.842567742918355
kharif,125,Nitrogen application,Optimal,12.616423160593243
kharif,125,Phosphorus Surplus,Optimal,19.21980961894502
kharif,125,Nitrogen Surplus,Optimal,18.559810435198415
kharif,125,Water Demand,Optimal,19.963985423365465
kharif,126,Nitrogen Emission,Optimal,18.13460686705723
kharif,126,Nitrogen Leach,Optimal,13.518729625677608
kharif,126,Greenhouse Gas emission,Optimal,10.788457486077027
kharif,126,Net return,Optimal,-241.31964313506035
kharif,126,Calorie,Optimal,-1.4174656250399786
kharif,126,Phosphorus application,Optimal,13.169615401912596
kharif,126,Nitrogen application,Optimal,11.965688358751075
kharif,126,Phosphorus Surplus,Optimal,17.114674779738248
kharif,126,Nitrogen Surplus,Optimal,17.554035701934108
kharif,126,Water Demand,Optimal,21.31208843799184
kharif,127,Nitrogen Emission,Optimal,17.539191581324584
kharif,127,Nitrogen Leach,Optimal,13.216620886943291
kharif,127,Greenhouse Gas emission,Optimal,10.469970450782945
kharif,127,Net return,Optimal,-234.0539803089363
kharif,127,Calorie,Optimal,-1.4237320653576295
kharif,127,Phosphorus application,Optimal,13.397190170621338
kharif,127,Nitrogen application,Optimal,11.673693715915253
kharif,127,Phosphorus Surplus,Optimal,17.366401025298032
kharif,127,Nitrogen Surplus,Optimal,17.034662746675828
kharif,127,Water Demand,Optimal,17.77613376348554
kharif,128,Nitrogen Emission,Optimal,18.420242757617
kharif,128,Nitrogen Leach,Optimal,13.341653557134565
kharif,128,Greenhouse Gas emission,Optimal,9.79260456639423
kharif,128,Net return,Optimal,-240.12577069116844
kharif,128,Calorie,Optimal,-2.705581040785358
kharif,128,Phosphorus application,Optimal,13.146475362211993
kharif,128,Nitrogen application,Optimal,11.882849606544626
kharif,128,Phosphorus Surplus,Optimal,17.280374623754852
kharif,128,Nitrogen Surplus,Optimal,17.79693578344502
kharif,128,Water Demand,Optimal,20.44539370766563
kharif,129,Nitrogen Emission,Optimal,18.951538022536678
kharif,129,Nitrogen Leach,Optimal,14.981948375484773
kharif,129,Greenhouse Gas emission,Optimal,10.695059006518113
kharif,129,Net return,Optimal,-233.4052696034143
kharif,129,Calorie,Optimal,-1.280153576150227
kharif,129,Phosphorus application,Optimal,14.178866429084371
kharif,129,Nitrogen application,Optimal,12.68419444157187
kharif,129,Phosphorus Surplus,Optimal,18.284885375247185
kharif,129,Nitrogen Surplus,Optimal,18.451389783553637
kharif,129,Water Demand,Optimal,17.85415718014587
kharif,130,Nitrogen Emission,Optimal,17.49542129228763
kharif,130,Nitrogen Leach,Optimal,11.705186584235586
kharif,130,Greenhouse Gas emission,Optimal,10.125046052672277
kharif,130,Net return,Optimal,-217.59001738696867
kharif,130,Calorie,Optimal,-1.5109206972184908
kharif,130,Phosphorus application,Optimal,10.979427111741515
kharif,130,Nitrogen application,Optimal,11.531324449323401
kharif,130,Phosphorus Surplus,Optimal,14.444492346686806
kharif,130,Nitrogen Surplus,Optimal,16.821963302481127
kharif,130,Water Demand,Optimal,18.712414471627202
kharif,131,Nitrogen Emission,Optimal,17.20419995843991
kharif,131,Nitrogen Leach,Optimal,11.914268656460182
kharif,131,Greenhouse Gas emission,Optimal,10.424994966596024
kharif,131,Net return,Optimal,-314.6750920873637
kharif,131,Calorie,Optimal,-1.6980276700241028
kharif,131,Phosphorus application,Optimal,14.88285382028261
kharif,131,Nitrogen application,Optimal,11.276132989060663
kharif,131,Phosphorus Surplus,Optimal,19.176317451482785
kharif,131,Nitrogen Surplus,Optimal,16.57026264349881
kharif,131,Water Demand,Optimal,19.99355280384545
kharif,132,Nitrogen Emission,Optimal,18.710877959879046
kharif,132,Nitrogen Leach,Optimal,14.377688455578822
kharif,132,Greenhouse Gas emission,Optimal,11.002806631652348
kharif,132,Net return,Optimal,-245.18623071280192
kharif,132,Calorie,Optimal,-1.577110649928387
kharif,132,Phosphorus application,Optimal,14.341508432241097
kharif,132,Nitrogen application,Optimal,12.349669430098151
kharif,132,Phosphorus Surplus,Optimal,18.569821415019003
kharif,132,Nitrogen Surplus,Optimal,18.09231564601642
kharif,132,Water Demand,Optimal,17.752725496907384
kharif,133,Nitrogen Emission,Optimal,16.890238381999993
kharif,133,Nitrogen Leach,Optimal,11.76512832048757
kharif,133,Greenhouse Gas emission,Optimal,10.666105672779992
kharif,133,Net return,Optimal,-230.36858161431607
kharif,133,Calorie,Optimal,-1.7546550329944688
kharif,133,Phosphorus application,Optimal,11.400668402484019
kharif,133,Nitrogen application,Optimal,11.117232122777914
kharif,133,Phosphorus Surplus,Optimal,14.982523477115384
kharif,133,Nitrogen Surplus,Optimal,16.345589425147267
kharif,133,Water Demand,Optimal,24.49228783329945
kharif,134,Nitrogen Emission,Optimal,17.647865401431396
kharif,134,Nitrogen Leach,Optimal,12.212296754263557
kharif,134,Greenhouse Gas emission,Optimal,10.070819848597683
kharif,134,Net return,Optimal,-252.59375812190007
kharif,134,Calorie,Optimal,-1.6047942759217464
kharif,134,Phosphorus application,Optimal,11.90575436151355
kharif,134,Nitrogen application,Optimal,11.622043109414468
kharif,134,Phosphorus Surplus,Optimal,15.599274039809295
kharif,134,Nitrogen Surplus,Optimal,17.04338081334409
kharif,134,Water Demand,Optimal,19.91736451785413
kharif,135,Nitrogen Emission,Optimal,18.120605802528534
kharif,135,Nitrogen Leach,Optimal,13.209201771141434
kharif,135,Greenhouse Gas emission,Optimal,10.898189358468619
kharif,135,Net return,Optimal,-222.9332637961667
kharif,135,Calorie,Optimal,-1.7191690993171393
kharif,135,Phosphorus application,Optimal,12.201345185425298
kharif,135,Nitrogen application,Optimal,11.88876712844597
kharif,135,Phosphorus Surplus,Optimal,16.037011632558915
kharif,135,Nitrogen Surplus,Optimal,17.499085729359418
kharif,135,Water Demand,Optimal,26.441594954974274
kharif,136,Nitrogen Emission,Optimal,17.20034453250989
kharif,136,Nitrogen Leach,Optimal,12.715406919556573
kharif,136,Greenhouse Gas emission,Optimal,11.48841906504181
kharif,136,Net return,Optimal,-231.71621463108937
kharif,136,Calorie,Optimal,-1.5265135002564163
kharif,136,Phosphorus application,Optimal,14.308872097591932
kharif,136,Nitrogen application,Optimal,11.179128451868877
kharif,136,Phosphorus Surplus,Optimal,18.58895004233904
kharif,136,Nitrogen Surplus,Optimal,16.577886938016754
kharif,136,Water Demand,Optimal,23.499816302086003
kharif,137,Nitrogen Emission,Optimal,17.57254868677805
kharif,137,Nitrogen Leach,Optimal,12.102985537670456
kharif,137,Greenhouse Gas emission,Optimal,11.108398896554718
kharif,137,Net return,Optimal,-240.43822696607214
kharif,137,Calorie,Optimal,-1.6538959475720036
kharif,137,Phosphorus application,Optimal,11.091097724451677
kharif,137,Nitrogen application,Optimal,11.425239421035993
kharif,137,Phosphorus Surplus,Optimal,14.645678999024096
kharif,137,Nitrogen Surplus,Optimal,16.896925179049425
kharif,137,Water Demand,Optimal,20.735644358217893
kharif,138,Nitrogen Emission,Optimal,18.564370688680633
kharif,138,Nitrogen Leach,Optimal,13.426556693308317
kharif,138,Greenhouse Gas emission,Optimal,10.821598899923787
kharif,138,Net return,Optimal,-241.95502769893284
kharif,138,Calorie,Optimal,-2.0335119484831345
kharif,138,Phosphorus application,Optimal,14.315504727910621
kharif,138,Nitrogen application,Optimal,12.243881303542972
kharif,138,Phosphorus Surplus,Optimal,18.6499375542377
kharif,138,Nitrogen Surplus,Optimal,18.05307059370232
kharif,138,Water Demand,Optimal,24.29673110480291
kharif,139,Nitrogen Emission,Optimal,18.75474736328838
kharif,139,Nitrogen Leach,Optimal,14.058216079699426
kharif,139,Greenhouse Gas emission,Optimal,9.94234476042019
kharif,139,Net return,Optimal,-226.98186208038314
kharif,139,Calorie,Optimal,-1.3787809487987834
kharif,139,Phosphorus application,Optimal,13.741797503754247
kharif,139,Nitrogen application,Optimal,12.502463205911102
kharif,139,Phosphorus Surplus,Optimal,17.7171172711032
kharif,139,Nitrogen Surplus,Optimal,18.16540328822197
kharif,139,Water Demand,Optimal,14.96347833775022
kharif,140,Nitrogen Emission,Optimal,19.73269488427027
kharif,140,Nitrogen Leach,Optimal,15.939735703334435
kharif,140,Greenhouse Gas emission,Optimal,10.278415602217922
kharif,140,Net return,Optimal,-255.77063002100132
kharif,140,Calorie,Optimal,-1.4279837096935508
kharif,140,Phosphorus application,Optimal,12.213193595450589
kharif,140,Nitrogen application,Optimal,13.31430456141072
kharif,140,Phosphorus Surplus,Optimal,15.895266593664005
kharif,140,Nitrogen Surplus,Optimal,19.214768715657737
kharif,140,Water Demand,Optimal,19.946783764480365
kharif,141,Nitrogen Emission,Optimal,18.453700988457914
kharif,141,Nitrogen Leach,Optimal,14.969340780293935
kharif,141,Greenhouse Gas emission,Optimal,10.81415692631178
kharif,141,Net return,Optimal,-230.80314060984708
kharif,141,Calorie,Optimal,-1.485142681366965
kharif,141,Phosphorus application,Optimal,14.358936971579007
kharif,141,Nitrogen application,Optimal,12.325167793699066
kharif,141,Phosphorus Surplus,Optimal,18.521854446351657
kharif,141,Nitrogen Surplus,Optimal,17.872340057949764
kharif,141,Water Demand,Optimal,23.0843910153068
kharif,142,Nitrogen Emission,Optimal,19.051680850005884
kharif,142,Nitrogen Leach,Optimal,13.94058832635244
kharif,142,Greenhouse Gas emission,Optimal,11.014117522849082
kharif,142,Net return,Optimal,-202.02648167813572
kharif,142,Calorie,Optimal,-1.4668306161233111
kharif,142,Phosphorus application,Optimal,12.884508423822572
kharif,142,Nitrogen application,Optimal,12.657717004077375
kharif,142,Phosphorus Surplus,Optimal,16.79662890034345
kharif,142,Nitrogen Surplus,Optimal,18.473328399972388
kharif,142,Water Demand,Optimal,25.25643303769575
kharif,143,Nitrogen Emission,Optimal,18.175623064278728
kharif,143,Nitrogen Leach,Optimal,13.71771296660895
kharif,143,Greenhouse Gas emission,Optimal,11.240711274776764
kharif,143,Net return,Optimal,-207.38111659413008
kharif,143,Calorie,Optimal,-1.5943140354749135
kharif,143,Phosphorus application,Optimal,13.357068258785961
kharif,143,Nitrogen application,Optimal,12.001655744535862
kharif,143,Phosphorus Surplus,Optimal,17.377042658705076
kharif,143,Nitrogen Surplus,Optimal,17.648088206415515
kharif,143,Water Demand,Optimal,19.035298985923355
kharif,144,Nitrogen Emission,Optimal,18.366989803485193
kharif,144,Nitrogen Leach,Optimal,13.574381837556993
kharif,144,Greenhouse Gas emission,Optimal,10.61820249217857
kharif,144,Net return,Optimal,-205.0938933817864
kharif,144,Calorie,Optimal,-1.551964781758856
kharif,144,Phosphorus application,Optimal,15.281393860607054
kharif,144,Nitrogen application,Optimal,12.122344494494248
kharif,144,Phosphorus Surplus,Optimal,19.697202767957027
kharif,144,Nitrogen Surplus,Optimal,17.76119019203719
kharif,144,Water Demand,Optimal,23.714637339553935
kharif,145,Nitrogen Emission,Optimal,19.020667793828213
kharif,145,Nitrogen Leach,Optimal,14.649418000329984
kharif,145,Greenhouse Gas emission,Optimal,11.399531943033912
kharif,145,Net return,Optimal,-238.69327988845063
kharif,145,Calorie,Optimal,-1.551917445636921
kharif,145,Phosphorus application,Optimal,14.549943977681822
kharif,145,Nitrogen application,Optimal,12.544271989782809
kharif,145,Phosphorus Surplus,Optimal,18.84804986366509
kharif,145,Nitrogen Surplus,Optimal,18.384084733245043
kharif,145,Water Demand,Optimal,22.29715885580419
kharif,146,Nitrogen Emission,Optimal,17.500259829442815
kharif,146,Nitrogen Leach,Optimal,12.307563565383562
kharif,146,Greenhouse Gas emission,Optimal,10.075384673183054
kharif,146,Net return,Optimal,-167.12808986780936
kharif,146,Calorie,Optimal,-1.5972318626688653
kharif,146,Phosphorus application,Optimal,12.670670439353136
kharif,146,Nitrogen application,Optimal,11.462886167184456
kharif,146,Phosphorus Surplus,Optimal,16.524149242474632
kharif,146,Nitrogen Surplus,Optimal,16.932864358784833
kharif,146,Water Demand,Optimal,22.387108262942192
kharif,147,Nitrogen Emission,Optimal,19.357319770085795
kharif,147,Nitrogen Leach,Optimal,15.589506551224435
kharif,147,Greenhouse Gas emission,Optimal,10.468645312634749
kharif,147,Net return,Optimal,-220.20133577114495
kharif,147,Calorie,Optimal,-1.2998845137436716
kharif,147,Phosphorus application,Optimal,14.691871188149163
kharif,147,Nitrogen application,Optimal,12.908342110610558
kharif,147,Phosphorus Surplus,Optimal,18.960512377041493
kharif,147,Nitrogen Surplus,Optimal,18.725275891581774
kharif,147,Water Demand,Optimal,14.74057446782271
kharif,148,Nitrogen Emission,Optimal,16.984757089770472
kharif,148,Nitrogen Leach,Optimal,11.78511931878549
kharif,148,Greenhouse Gas emission,Optimal,10.52074784639102
kharif,148,Net return,Optimal,-238.02961871287633
kharif,148,Calorie,Optimal,-0.2638607077921783
kharif,148,Phosphorus application,Optimal,11.851690991255783
kharif,148,Nitrogen application,Optimal,11.359222077030713
kharif,148,Phosphorus Surplus,Optimal,15.286829095449667
kharif,148,Nitrogen Surplus,Optimal,16.37703478825822
kharif,148,Water Demand,Optimal,18.687824813935507
kharif,149,Nitrogen Emission,Optimal,19.268962617189217
kharif,149,Nitrogen Leach,Optimal,14.91996017334961
kharif,149,Greenhouse Gas emission,Optimal,10.785228859033685
kharif,149,Net return,Optimal,-231.2802300722316
kharif,149,Calorie,Optimal,-1.6167247051500613
kharif,149,Phosphorus application,Optimal,12.196667255629356
kharif,149,Nitrogen application,Optimal,12.854310365729898
kharif,149,Phosphorus Surplus,Optimal,15.994099498385696
kharif,149,Nitrogen Surplus,Optimal,18.79245104106863
kharif,149,Water Demand,Optimal,6.662315307235329
kharif,150,Nitrogen Emission,Optimal,18.361112696159104
kharif,150,Nitrogen Leach,Optimal,13.366696377817318
kharif,150,Greenhouse Gas emission,Optimal,11.514478133899972
kharif,150,Net return,Optimal,-174.99578156461695
kharif,150,Calorie,Optimal,-1.5948242287254042
kharif,150,Phosphorus application,Optimal,15.244214544230653
kharif,150,Nitrogen application,Optimal,12.095467990869338
kharif,150,Phosphorus Surplus,Optimal,19.715722220729585
kharif,150,Nitrogen Surplus,Optimal,17.831895423087165
kharif,150,Water Demand,Optimal,22.055132996825495
kharif,151,Nitrogen Emission,Optimal,17.856603562598824
kharif,151,Nitrogen Leach,Optimal,13.008561909784223
kharif,151,Greenhouse Gas emission,Optimal,11.102992522861985
kharif,151,Net return,Optimal,-198.29050227986718
kharif,151,Calorie,Optimal,-1.5406041639068766
kharif,151,Phosphorus application,Optimal,12.09054374090754
kharif,151,Nitrogen application,Optimal,11.768283779139347
kharif,151,Phosphorus Surplus,Optimal,15.867760884469094
kharif,151,Nitrogen Surplus,Optimal,17.297967185276082
kharif,151,Water Demand,Optimal,20.202056438179834
kharif,152,Nitrogen Emission,Optimal,18.161285779934012
kharif,152,Nitrogen Leach,Optimal,14.728524916917968
kharif,152,Greenhouse Gas emission,Optimal,10.968979913438522
kharif,152,Net return,Optimal,-211.70302589444265
kharif,152,Calorie,Optimal,-1.7370822707854205
kharif,152,Phosphorus application,Optimal,14.39764786833335
kharif,152,Nitrogen application,Optimal,11.982557902040368
kharif,152,Phosphorus Surplus,Optimal,18.68035352451538
kharif,152,Nitrogen Surplus,Optimal,17.699919646777484
kharif,152,Water Demand,Optimal,24.735698289002578
kharif,153,Nitrogen Emission,Optimal,17.632513322062128
kharif,153,Nitrogen Leach,Optimal,13.121993534303668
kharif,153,Greenhouse Gas emission,Optimal,11.778741585766644
kharif,153,Net return,Optimal,-237.44297265633998
kharif,153,Calorie,Optimal,-1.4308125483636922
kharif,153,Phosphorus application,Optimal,13.908018991587488
kharif,153,Nitrogen application,Optimal,11.712896280350423
kharif,153,Phosphorus Surplus,Optimal,18.030122272691703
kharif,153,Nitrogen Surplus,Optimal,17.18779219415986
kharif,153,Water Demand,Optimal,20.706914231519306
kharif,154,Nitrogen Emission,Optimal,18.577844587882204
kharif,154,Nitrogen Leach,Optimal,13.523263324159926
kharif,154,Greenhouse Gas emission,Optimal,11.149730583497188
kharif,154,Net return,Optimal,-241.71427760946267
kharif,154,Calorie,Optimal,-1.320428084294519
kharif,154,Phosphorus application,Optimal,15.399100092975047
kharif,154,Nitrogen application,Optimal,12.298962278968363
