Target,Source,year,quantity
TAMIL NADU,KERALA,2018,0.0
TAMIL NADU,KERALA,2019,0.0
TAMIL NADU,KERALA,2020,0.0
TAMIL NADU,LAKSHADEEP,2019,0.0
TAMIL NADU,LAKSHADEEP,2020,0.0
TAMIL NADU,MADHYA PRADESH,2010,0.0
TAMIL NADU,MADHYA PRADESH,2011,78890.0
TAMIL NADU,MADHYA PRADESH,2012,79440.0
TAMIL NADU,MADHYA PRADESH,2013,0.0
TAMIL NADU,MADHYA PRADESH,2014,0.0
TAMIL NADU,MADHYA PRADESH,2015,0.0
TAMIL NADU,MADHYA PRADESH,2016,0.0
TAMIL NADU,MADHYA PRADESH,2017,264000.0
TAMIL NADU,MADHYA PRADESH,2018,1053060.0
TAMIL NADU,MADHYA PRADESH,2019,0.0
TAMIL NADU,MADHYA PRADESH,2020,0.0
TAMIL NADU,MAHARASHTRA,2010,0.0
TAMIL NADU,MAHARASHTRA,2011,0.0
TAMIL NADU,MAHARASHTRA,2012,0.0
TAMIL NADU,MAHARASHTRA,2013,0.0
TAMIL NADU,MAHARASHTRA,2014,0.0
TAMIL NADU,MAHARASHTRA,2015,0.0
TAMIL NADU,MAHARASHTRA,2016,0.0
TAMIL NADU,MAHARASHTRA,2017,0.0
TAMIL NADU,MAHARASHTRA,2018,0.0
TAMIL NADU,MAHARASHTRA,2019,0.0
TAMIL NADU,MAHARASHTRA,2020,0.0
TAMIL NADU,MANIPUR,2010,0.0
TAMIL NADU,MANIPUR,2011,0.0
TAMIL NADU,MANIPUR,2012,0.0
TAMIL NADU,MANIPUR,2013,0.0
TAMIL NADU,MANIPUR,2014,0.0
TAMIL NADU,MANIPUR,2015,0.0
TAMIL NADU,MANIPUR,2016,0.0
TAMIL NADU,MANIPUR,2017,0.0
TAMIL NADU,MANIPUR,2018,0.0
TAMIL NADU,MANIPUR,2019,0.0
TAMIL NADU,MANIPUR,2020,0.0
TAMIL NADU,MEGHALAYA,2010,0.0
TAMIL NADU,MEGHALAYA,2011,0.0
TAMIL NADU,MEGHALAYA,2012,0.0
TAMIL NADU,MEGHALAYA,2013,0.0
TAMIL NADU,MEGHALAYA,2014,0.0
TAMIL NADU,MEGHALAYA,2015,0.0
TAMIL NADU,MEGHALAYA,2016,0.0
TAMIL NADU,MEGHALAYA,2017,0.0
TAMIL NADU,MEGHALAYA,2018,0.0
TAMIL NADU,MEGHALAYA,2019,0.0
TAMIL NADU,MEGHALAYA,2020,0.0
TAMIL NADU,MIZORAM,2010,0.0
TAMIL NADU,MIZORAM,2011,0.0
TAMIL NADU,MIZORAM,2012,0.0
TAMIL NADU,MIZORAM,2013,0.0
TAMIL NADU,MIZORAM,2014,0.0
TAMIL NADU,MIZORAM,2015,0.0
TAMIL NADU,MIZORAM,2016,0.0
TAMIL NADU,MIZORAM,2017,0.0
TAMIL NADU,MIZORAM,2018,0.0
TAMIL NADU,MIZORAM,2019,0.0
TAMIL NADU,MIZORAM,2020,0.0
TAMIL NADU,NAGALAND,2010,0.0
TAMIL NADU,NAGALAND,2011,0.0
TAMIL NADU,NAGALAND,2012,0.0
TAMIL NADU,NAGALAND,2013,0.0
TAMIL NADU,NAGALAND,2014,0.0
TAMIL NADU,NAGALAND,2015,0.0
TAMIL NADU,NAGALAND,2016,0.0
TAMIL NADU,NAGALAND,2017,0.0
TAMIL NADU,NAGALAND,2018,0.0
TAMIL NADU,NAGALAND,2019,0.0
TAMIL NADU,NAGALAND,2020,0.0
TAMIL NADU,ODISHA,2010,0.0
TAMIL NADU,ODISHA,2011,0.0
TAMIL NADU,ODISHA,2012,0.0
TAMIL NADU,ODISHA,2013,0.0
TAMIL NADU,ODISHA,2014,0.0
TAMIL NADU,ODISHA,2015,0.0
TAMIL NADU,ODISHA,2016,0.0
TAMIL NADU,ODISHA,2017,0.0
TAMIL NADU,ODISHA,2018,0.0
TAMIL NADU,ODISHA,2019,0.0
TAMIL NADU,ODISHA,2020,0.0
TAMIL NADU,PUDUCHERRY,2010,0.0
TAMIL NADU,PUDUCHERRY,2011,0.0
TAMIL NADU,PUDUCHERRY,2012,0.0
TAMIL NADU,PUDUCHERRY,2013,0.0
TAMIL NADU,PUDUCHERRY,2014,0.0
TAMIL NADU,PUDUCHERRY,2015,0.0
TAMIL NADU,PUDUCHERRY,2016,0.0
TAMIL NADU,PUDUCHERRY,2017,0.0
TAMIL NADU,PUDUCHERRY,2018,0.0
TAMIL NADU,PUDUCHERRY,2019,0.0
TAMIL NADU,PUDUCHERRY,2020,0.0
TAMIL NADU,PUNJAB,2010,0.0
TAMIL NADU,PUNJAB,2011,0.0
TAMIL NADU,PUNJAB,2012,0.0
TAMIL NADU,PUNJAB,2013,0.0
TAMIL NADU,PUNJAB,2014,0.0
TAMIL NADU,PUNJAB,2015,0.0
TAMIL NADU,PUNJAB,2016,0.0
TAMIL NADU,PUNJAB,2017,0.0
TAMIL NADU,PUNJAB,2018,0.0
TAMIL NADU,PUNJAB,2019,0.0
TAMIL NADU,PUNJAB,2020,0.0
TAMIL NADU,RAJASHTHAN,2010,0.0
TAMIL NADU,RAJASHTHAN,2011,244490.0
TAMIL NADU,RAJASHTHAN,2012,619192.0
TAMIL NADU,RAJASHTHAN,2013,119779.0
TAMIL NADU,RAJASHTHAN,2014,0.0
TAMIL NADU,RAJASHTHAN,2015,0.0
TAMIL NADU,RAJASHTHAN,2016,52356.0
TAMIL NADU,RAJASHTHAN,2017,52498.0
TAMIL NADU,RAJASHTHAN,2018,132510.0
TAMIL NADU,RAJASHTHAN,2019,0.0
TAMIL NADU,RAJASHTHAN,2020,53280.0
TAMIL NADU,SIKKIM,2019,0.0
TAMIL NADU,SIKKIM,2020,0.0
TAMIL NADU,TAMIL NADU,2010,0.0
TAMIL NADU,TAMIL NADU,2011,0.0
TAMIL NADU,TAMIL NADU,2012,0.0
TAMIL NADU,TAMIL NADU,2013,0.0
TAMIL NADU,TAMIL NADU,2014,0.0
TAMIL NADU,TAMIL NADU,2015,0.0
TAMIL NADU,TAMIL NADU,2016,0.0
TAMIL NADU,TAMIL NADU,2017,0.0
TAMIL NADU,TAMIL NADU,2018,0.0
TAMIL NADU,TAMIL NADU,2019,0.0
TAMIL NADU,TAMIL NADU,2020,0.0
TAMIL NADU,TELANGANA,2018,0.0
TAMIL NADU,TELANGANA,2019,0.0
TAMIL NADU,TELANGANA,2020,0.0
TAMIL NADU,TRIPURA,2010,0.0
TAMIL NADU,TRIPURA,2011,0.0
TAMIL NADU,TRIPURA,2012,0.0
TAMIL NADU,TRIPURA,2013,0.0
TAMIL NADU,TRIPURA,2014,0.0
TAMIL NADU,TRIPURA,2015,0.0
TAMIL NADU,TRIPURA,2016,0.0
TAMIL NADU,TRIPURA,2017,0.0
TAMIL NADU,TRIPURA,2018,0.0
TAMIL NADU,TRIPURA,2019,0.0
TAMIL NADU,TRIPURA,2020,0.0
TAMIL NADU,UTTAR PRADESH,2010,0.0
TAMIL NADU,UTTAR PRADESH,2011,174440.0
TAMIL NADU,UTTAR PRADESH,2012,276020.0
TAMIL NADU,UTTAR PRADESH,2013,52770.0
TAMIL NADU,UTTAR PRADESH,2014,0.0
TAMIL NADU,UTTAR PRADESH,2015,0.0
TAMIL NADU,UTTAR PRADESH,2016,0.0
TAMIL NADU,UTTAR PRADESH,2017,0.0
TAMIL NADU,UTTAR PRADESH,2018,543500.0
TAMIL NADU,UTTAR PRADESH,2019,0.0
TAMIL NADU,UTTAR PRADESH,2020,0.0
TAMIL NADU,UTTARAKHAND,2010,0.0
TAMIL NADU,UTTARAKHAND,2011,0.0
TAMIL NADU,UTTARAKHAND,2012,0.0
TAMIL NADU,UTTARAKHAND,2013,0.0
TAMIL NADU,UTTARAKHAND,2014,0.0
TAMIL NADU,UTTARAKHAND,2015,0.0
TAMIL NADU,UTTARAKHAND,2016,0.0
TAMIL NADU,UTTARAKHAND,2017,0.0
TAMIL NADU,UTTARAKHAND,2018,0.0
TAMIL NADU,UTTARAKHAND,2019,0.0
TAMIL NADU,UTTARAKHAND,2020,0.0
TAMIL NADU,WEST BENGAL,2010,0.0
TAMIL NADU,WEST BENGAL,2011,0.0
TAMIL NADU,WEST BENGAL,2012,0.0
TAMIL NADU,WEST BENGAL,2013,0.0
TAMIL NADU,WEST BENGAL,2014,0.0
TAMIL NADU,WEST BENGAL,2015,0.0
TAMIL NADU,WEST BENGAL,2016,0.0
TAMIL NADU,WEST BENGAL,2017,0.0
TAMIL NADU,WEST BENGAL,2018,0.0
TAMIL NADU,WEST BENGAL,2019,0.0
TAMIL NADU,WEST BENGAL,2020,0.0
TELANGANA,ANDAMAN & NICOBAR ISLANDS,2019,0.0
TELANGANA,ANDAMAN & NICOBAR ISLANDS,2020,0.0
TELANGANA,ANDHRA PRADESH,2019,0.0
TELANGANA,ANDHRA PRADESH,2020,0.0
TELANGANA,ARUNACHAL PRADESH,2018,0.0
TELANGANA,ARUNACHAL PRADESH,2019,0.0
TELANGANA,ARUNACHAL PRADESH,2020,0.0
TELANGANA,ASSAM,2018,0.0
TELANGANA,ASSAM,2019,0.0
TELANGANA,ASSAM,2020,0.0
TELANGANA,BIHAR,2018,0.0
TELANGANA,BIHAR,2019,0.0
TELANGANA,BIHAR,2020,0.0
TELANGANA,CHANDIGARH,2018,0.0
TELANGANA,CHANDIGARH,2019,0.0
TELANGANA,CHANDIGARH,2020,0.0
TELANGANA,CHATTISGARH,2018,0.0
TELANGANA,CHATTISGARH,2019,0.0
TELANGANA,CHATTISGARH,2020,0.0
TELANGANA,DADRA & NAGAR HAVELI,2019,0.0
TELANGANA,DADRA & NAGAR HAVELI,2020,0.0
TELANGANA,DAMAN & DIU,2018,0.0
TELANGANA,DAMAN & DIU,2019,0.0
TELANGANA,DAMAN & DIU,2020,0.0
TELANGANA,DELHI,2018,0.0
TELANGANA,DELHI,2019,0.0
TELANGANA,DELHI,2020,0.0
TELANGANA,GOA,2018,0.0
TELANGANA,GOA,2019,0.0
TELANGANA,GOA,2020,0.0
TELANGANA,GUJARAT,2018,0.0
TELANGANA,GUJARAT,2019,0.0
TELANGANA,GUJARAT,2020,0.0
TELANGANA,HARYANA,2018,0.0
TELANGANA,HARYANA,2019,0.0
TELANGANA,HARYANA,2020,0.0
TELANGANA,HIMACHAL PRADESH,2018,0.0
TELANGANA,HIMACHAL PRADESH,2019,0.0
TELANGANA,HIMACHAL PRADESH,2020,0.0
TELANGANA,JAMMU & KASHMIR,2018,0.0
TELANGANA,JAMMU & KASHMIR,2019,0.0
TELANGANA,JAMMU & KASHMIR,2020,0.0
TELANGANA,JHARKHAND,2018,0.0
TELANGANA,JHARKHAND,2019,0.0
TELANGANA,JHARKHAND,2020,0.0
TELANGANA,KARNATAKA,2018,0.0
TELANGANA,KARNATAKA,2019,0.0
TELANGANA,KARNATAKA,2020,0.0
TELANGANA,KERALA,2018,0.0
TELANGANA,KERALA,2019,0.0
TELANGANA,KERALA,2020,0.0
TELANGANA,LAKSHADEEP,2019,0.0
TELANGANA,LAKSHADEEP,2020,0.0
TELANGANA,MADHYA PRADESH,2018,0.0
TELANGANA,MADHYA PRADESH,2019,0.0
TELANGANA,MADHYA PRADESH,2020,0.0
TELANGANA,MAHARASHTRA,2018,0.0
TELANGANA,MAHARASHTRA,2019,0.0
TELANGANA,MAHARASHTRA,2020,0.0
TELANGANA,MANIPUR,2018,0.0
TELANGANA,MANIPUR,2019,0.0
TELANGANA,MANIPUR,2020,0.0
TELANGANA,MEGHALAYA,2018,0.0
TELANGANA,MEGHALAYA,2019,0.0
TELANGANA,MEGHALAYA,2020,0.0
TELANGANA,MIZORAM,2018,0.0
TELANGANA,MIZORAM,2019,0.0
TELANGANA,MIZORAM,2020,0.0
TELANGANA,NAGALAND,2018,0.0
TELANGANA,NAGALAND,2019,0.0
TELANGANA,NAGALAND,2020,0.0
TELANGANA,ODISHA,2018,0.0
TELANGANA,ODISHA,2019,0.0
TELANGANA,ODISHA,2020,0.0
TELANGANA,PUDUCHERRY,2018,0.0
TELANGANA,PUDUCHERRY,2019,0.0
TELANGANA,PUDUCHERRY,2020,0.0
TELANGANA,PUNJAB,2018,0.0
TELANGANA,PUNJAB,2019,0.0
TELANGANA,PUNJAB,2020,0.0
TELANGANA,RAJASHTHAN,2018,0.0
TELANGANA,RAJASHTHAN,2019,0.0
TELANGANA,RAJASHTHAN,2020,0.0
TELANGANA,SIKKIM,2019,0.0
TELANGANA,SIKKIM,2020,0.0
TELANGANA,TAMIL NADU,2018,0.0
TELANGANA,TAMIL NADU,2019,0.0
TELANGANA,TAMIL NADU,2020,0.0
TELANGANA,TELANGANA,2018,0.0
TELANGANA,TELANGANA,2019,0.0
TELANGANA,TELANGANA,2020,0.0
TELANGANA,TRIPURA,2018,0.0
TELANGANA,TRIPURA,2019,0.0
TELANGANA,TRIPURA,2020,0.0
TELANGANA,UTTAR PRADESH,2018,0.0
TELANGANA,UTTAR PRADESH,2019,0.0
TELANGANA,UTTAR PRADESH,2020,0.0
TELANGANA,UTTARAKHAND,2018,0.0
TELANGANA,UTTARAKHAND,2019,0.0
TELANGANA,UTTARAKHAND,2020,0.0
TELANGANA,WEST BENGAL,2018,0.0
TELANGANA,WEST BENGAL,2019,0.0
TELANGANA,WEST BENGAL,2020,0.0
TRIPURA,ANDAMAN & NICOBAR ISLANDS,2019,0.0
TRIPURA,ANDAMAN & NICOBAR ISLANDS,2020,0.0
TRIPURA,ANDHRA PRADESH,2010,0.0
TRIPURA,ANDHRA PRADESH,2011,0.0
TRIPURA,ANDHRA PRADESH,2012,0.0
TRIPURA,ANDHRA PRADESH,2013,0.0
TRIPURA,ANDHRA PRADESH,2014,0.0
TRIPURA,ANDHRA PRADESH,2015,0.0
TRIPURA,ANDHRA PRADESH,2016,0.0
TRIPURA,ANDHRA PRADESH,2017,0.0
TRIPURA,ANDHRA PRADESH,2019,0.0
TRIPURA,ANDHRA PRADESH,2020,0.0
TRIPURA,ARUNACHAL PRADESH,2010,0.0
TRIPURA,ARUNACHAL PRADESH,2011,0.0
TRIPURA,ARUNACHAL PRADESH,2012,0.0
TRIPURA,ARUNACHAL PRADESH,2013,0.0
TRIPURA,ARUNACHAL PRADESH,2014,0.0
TRIPURA,ARUNACHAL PRADESH,2015,0.0
TRIPURA,ARUNACHAL PRADESH,2016,0.0
TRIPURA,ARUNACHAL PRADESH,2017,0.0
TRIPURA,ARUNACHAL PRADESH,2018,0.0
TRIPURA,ARUNACHAL PRADESH,2019,0.0
TRIPURA,ARUNACHAL PRADESH,2020,0.0
TRIPURA,ASSAM,2010,0.0
TRIPURA,ASSAM,2011,0.0
TRIPURA,ASSAM,2012,0.0
TRIPURA,ASSAM,2013,0.0
TRIPURA,ASSAM,2014,0.0
TRIPURA,ASSAM,2015,0.0
TRIPURA,ASSAM,2016,0.0
TRIPURA,ASSAM,2017,0.0
TRIPURA,ASSAM,2018,0.0
TRIPURA,ASSAM,2019,0.0
TRIPURA,ASSAM,2020,0.0
TRIPURA,BIHAR,2010,0.0
TRIPURA,BIHAR,2011,0.0
TRIPURA,BIHAR,2012,0.0
TRIPURA,BIHAR,2013,0.0
TRIPURA,BIHAR,2014,0.0
TRIPURA,BIHAR,2015,0.0
TRIPURA,BIHAR,2016,0.0
TRIPURA,BIHAR,2017,0.0
TRIPURA,BIHAR,2018,0.0
TRIPURA,BIHAR,2019,0.0
TRIPURA,BIHAR,2020,0.0
TRIPURA,CHANDIGARH,2010,0.0
TRIPURA,CHANDIGARH,2011,0.0
TRIPURA,CHANDIGARH,2012,0.0
TRIPURA,CHANDIGARH,2013,0.0
TRIPURA,CHANDIGARH,2014,0.0
TRIPURA,CHANDIGARH,2015,0.0
TRIPURA,CHANDIGARH,2016,0.0
TRIPURA,CHANDIGARH,2017,0.0
TRIPURA,CHANDIGARH,2018,0.0
TRIPURA,CHANDIGARH,2019,0.0
TRIPURA,CHANDIGARH,2020,0.0
TRIPURA,CHATTISGARH,2010,0.0
TRIPURA,CHATTISGARH,2011,0.0
TRIPURA,CHATTISGARH,2012,0.0
TRIPURA,CHATTISGARH,2013,0.0
TRIPURA,CHATTISGARH,2014,0.0
TRIPURA,CHATTISGARH,2015,0.0
TRIPURA,CHATTISGARH,2016,0.0
TRIPURA,CHATTISGARH,2017,0.0
TRIPURA,CHATTISGARH,2018,0.0
TRIPURA,CHATTISGARH,2019,0.0
TRIPURA,CHATTISGARH,2020,0.0
TRIPURA,DADRA & NAGAR HAVELI,2019,0.0
TRIPURA,DADRA & NAGAR HAVELI,2020,0.0
TRIPURA,DAMAN & DIU,2018,0.0
TRIPURA,DAMAN & DIU,2019,0.0
TRIPURA,DAMAN & DIU,2020,0.0
TRIPURA,DELHI,2010,0.0
TRIPURA,DELHI,2011,0.0
TRIPURA,DELHI,2012,0.0
TRIPURA,DELHI,2013,0.0
TRIPURA,DELHI,2014,0.0
TRIPURA,DELHI,2015,0.0
TRIPURA,DELHI,2016,0.0
TRIPURA,DELHI,2017,0.0
TRIPURA,DELHI,2018,0.0
TRIPURA,DELHI,2019,0.0
TRIPURA,DELHI,2020,0.0
TRIPURA,GOA,2010,0.0
TRIPURA,GOA,2011,0.0
TRIPURA,GOA,2012,0.0
TRIPURA,GOA,2013,0.0
TRIPURA,GOA,2014,0.0
TRIPURA,GOA,2015,0.0
TRIPURA,GOA,2016,0.0
TRIPURA,GOA,2017,0.0
TRIPURA,GOA,2018,0.0
TRIPURA,GOA,2019,0.0
TRIPURA,GOA,2020,0.0
TRIPURA,GUJARAT,2010,0.0
TRIPURA,GUJARAT,2011,0.0
TRIPURA,GUJARAT,2012,0.0
TRIPURA,GUJARAT,2013,0.0
TRIPURA,GUJARAT,2014,0.0
TRIPURA,GUJARAT,2015,0.0
TRIPURA,GUJARAT,2016,0.0
TRIPURA,GUJARAT,2017,0.0
TRIPURA,GUJARAT,2018,0.0
TRIPURA,GUJARAT,2019,0.0
TRIPURA,GUJARAT,2020,0.0
TRIPURA,HARYANA,2010,0.0
TRIPURA,HARYANA,2011,0.0
TRIPURA,HARYANA,2012,0.0
TRIPURA,HARYANA,2013,0.0
TRIPURA,HARYANA,2014,0.0
TRIPURA,HARYANA,2015,0.0
TRIPURA,HARYANA,2016,0.0
TRIPURA,HARYANA,2017,0.0
TRIPURA,HARYANA,2018,0.0
TRIPURA,HARYANA,2019,0.0
TRIPURA,HARYANA,2020,0.0
TRIPURA,HIMACHAL PRADESH,2010,0.0
TRIPURA,HIMACHAL PRADESH,2011,0.0
TRIPURA,HIMACHAL PRADESH,2012,0.0
TRIPURA,HIMACHAL PRADESH,2013,0.0
TRIPURA,HIMACHAL PRADESH,2014,0.0
TRIPURA,HIMACHAL PRADESH,2015,0.0
TRIPURA,HIMACHAL PRADESH,2016,0.0
TRIPURA,HIMACHAL PRADESH,2017,0.0
TRIPURA,HIMACHAL PRADESH,2018,0.0
TRIPURA,HIMACHAL PRADESH,2019,0.0
TRIPURA,HIMACHAL PRADESH,2020,0.0
TRIPURA,JAMMU & KASHMIR,2010,0.0
TRIPURA,JAMMU & KASHMIR,2011,0.0
TRIPURA,JAMMU & KASHMIR,2012,0.0
TRIPURA,JAMMU & KASHMIR,2013,0.0
TRIPURA,JAMMU & KASHMIR,2014,0.0
TRIPURA,JAMMU & KASHMIR,2015,0.0
TRIPURA,JAMMU & KASHMIR,2016,0.0
TRIPURA,JAMMU & KASHMIR,2017,0.0
TRIPURA,JAMMU & KASHMIR,2018,0.0
TRIPURA,JAMMU & KASHMIR,2019,0.0
TRIPURA,JAMMU & KASHMIR,2020,0.0
TRIPURA,JHARKHAND,2010,0.0
TRIPURA,JHARKHAND,2011,0.0
TRIPURA,JHARKHAND,2012,0.0
TRIPURA,JHARKHAND,2013,0.0
TRIPURA,JHARKHAND,2014,0.0
TRIPURA,JHARKHAND,2015,0.0
TRIPURA,JHARKHAND,2016,0.0
TRIPURA,JHARKHAND,2017,0.0
TRIPURA,JHARKHAND,2018,0.0
TRIPURA,JHARKHAND,2019,0.0
TRIPURA,JHARKHAND,2020,0.0
TRIPURA,KARNATAKA,2010,0.0
TRIPURA,KARNATAKA,2011,0.0
TRIPURA,KARNATAKA,2012,0.0
TRIPURA,KARNATAKA,2013,0.0
TRIPURA,KARNATAKA,2014,0.0
TRIPURA,KARNATAKA,2015,0.0
TRIPURA,KARNATAKA,2016,0.0
TRIPURA,KARNATAKA,2017,0.0
TRIPURA,KARNATAKA,2018,0.0
TRIPURA,KARNATAKA,2019,0.0
TRIPURA,KARNATAKA,2020,0.0
TRIPURA,KERALA,2010,0.0
TRIPURA,KERALA,2011,0.0
TRIPURA,KERALA,2012,0.0
TRIPURA,KERALA,2013,0.0
TRIPURA,KERALA,2014,0.0
TRIPURA,KERALA,2015,0.0
TRIPURA,KERALA,2016,0.0
TRIPURA,KERALA,2017,0.0
TRIPURA,KERALA,2018,0.0
TRIPURA,KERALA,2019,0.0
TRIPURA,KERALA,2020,0.0
TRIPURA,LAKSHADEEP,2019,0.0
TRIPURA,LAKSHADEEP,2020,0.0
TRIPURA,MADHYA PRADESH,2010,0.0
TRIPURA,MADHYA PRADESH,2011,0.0
TRIPURA,MADHYA PRADESH,2012,0.0
TRIPURA,MADHYA PRADESH,2013,0.0
TRIPURA,MADHYA PRADESH,2014,0.0
TRIPURA,MADHYA PRADESH,2015,0.0
TRIPURA,MADHYA PRADESH,2016,0.0
TRIPURA,MADHYA PRADESH,2017,0.0
TRIPURA,MADHYA PRADESH,2018,0.0
TRIPURA,MADHYA PRADESH,2019,0.0
TRIPURA,MADHYA PRADESH,2020,0.0
TRIPURA,MAHARASHTRA,2010,0.0
TRIPURA,MAHARASHTRA,2011,0.0
TRIPURA,MAHARASHTRA,2012,0.0
TRIPURA,MAHARASHTRA,2013,0.0
TRIPURA,MAHARASHTRA,2014,0.0
TRIPURA,MAHARASHTRA,2015,0.0
TRIPURA,MAHARASHTRA,2016,0.0
TRIPURA,MAHARASHTRA,2017,0.0
TRIPURA,MAHARASHTRA,2018,0.0
TRIPURA,MAHARASHTRA,2019,0.0
TRIPURA,MAHARASHTRA,2020,0.0
TRIPURA,MANIPUR,2010,0.0
TRIPURA,MANIPUR,2011,0.0
TRIPURA,MANIPUR,2012,0.0
TRIPURA,MANIPUR,2013,0.0
TRIPURA,MANIPUR,2014,0.0
TRIPURA,MANIPUR,2015,0.0
TRIPURA,MANIPUR,2016,0.0
TRIPURA,MANIPUR,2017,0.0
TRIPURA,MANIPUR,2018,0.0
TRIPURA,MANIPUR,2019,0.0
TRIPURA,MANIPUR,2020,0.0
TRIPURA,MEGHALAYA,2010,0.0
TRIPURA,MEGHALAYA,2011,0.0
TRIPURA,MEGHALAYA,2012,0.0
TRIPURA,MEGHALAYA,2013,0.0
TRIPURA,MEGHALAYA,2014,0.0
TRIPURA,MEGHALAYA,2015,0.0
TRIPURA,MEGHALAYA,2016,0.0
TRIPURA,MEGHALAYA,2017,0.0
TRIPURA,MEGHALAYA,2018,0.0
TRIPURA,MEGHALAYA,2019,0.0
TRIPURA,MEGHALAYA,2020,0.0
TRIPURA,MIZORAM,2010,0.0
TRIPURA,MIZORAM,2011,0.0
TRIPURA,MIZORAM,2012,0.0
TRIPURA,MIZORAM,2013,0.0
TRIPURA,MIZORAM,2014,0.0
TRIPURA,MIZORAM,2015,0.0
TRIPURA,MIZORAM,2016,0.0
TRIPURA,MIZORAM,2017,0.0
TRIPURA,MIZORAM,2018,0.0
TRIPURA,MIZORAM,2019,0.0
TRIPURA,MIZORAM,2020,0.0
TRIPURA,NAGALAND,2010,0.0
TRIPURA,NAGALAND,2011,0.0
TRIPURA,NAGALAND,2012,0.0
TRIPURA,NAGALAND,2013,0.0
TRIPURA,NAGALAND,2014,0.0
TRIPURA,NAGALAND,2015,0.0
TRIPURA,NAGALAND,2016,0.0
TRIPURA,NAGALAND,2017,0.0
TRIPURA,NAGALAND,2018,0.0
TRIPURA,NAGALAND,2019,0.0
TRIPURA,NAGALAND,2020,0.0
TRIPURA,ODISHA,2010,0.0
TRIPURA,ODISHA,2011,0.0
TRIPURA,ODISHA,2012,0.0
TRIPURA,ODISHA,2013,0.0
TRIPURA,ODISHA,2014,0.0
TRIPURA,ODISHA,2015,0.0
TRIPURA,ODISHA,2016,0.0
TRIPURA,ODISHA,2017,0.0
TRIPURA,ODISHA,2018,0.0
TRIPURA,ODISHA,2019,0.0
TRIPURA,ODISHA,2020,0.0
TRIPURA,PUDUCHERRY,2010,0.0
TRIPURA,PUDUCHERRY,2011,0.0
TRIPURA,PUDUCHERRY,2012,0.0
TRIPURA,PUDUCHERRY,2013,0.0
TRIPURA,PUDUCHERRY,2014,0.0
TRIPURA,PUDUCHERRY,2015,0.0
TRIPURA,PUDUCHERRY,2016,0.0
TRIPURA,PUDUCHERRY,2017,0.0
TRIPURA,PUDUCHERRY,2018,0.0
TRIPURA,PUDUCHERRY,2019,0.0
TRIPURA,PUDUCHERRY,2020,0.0
TRIPURA,PUNJAB,2010,0.0
TRIPURA,PUNJAB,2011,0.0
TRIPURA,PUNJAB,2012,0.0
TRIPURA,PUNJAB,2013,0.0
TRIPURA,PUNJAB,2014,0.0
TRIPURA,PUNJAB,2015,0.0
TRIPURA,PUNJAB,2016,0.0
TRIPURA,PUNJAB,2017,0.0
TRIPURA,PUNJAB,2018,0.0
TRIPURA,PUNJAB,2019,0.0
TRIPURA,PUNJAB,2020,0.0
TRIPURA,RAJASHTHAN,2010,0.0
TRIPURA,RAJASHTHAN,2011,0.0
TRIPURA,RAJASHTHAN,2012,0.0
TRIPURA,RAJASHTHAN,2013,0.0
TRIPURA,RAJASHTHAN,2014,0.0
TRIPURA,RAJASHTHAN,2015,0.0
TRIPURA,RAJASHTHAN,2016,0.0
TRIPURA,RAJASHTHAN,2017,0.0
TRIPURA,RAJASHTHAN,2018,0.0
TRIPURA,RAJASHTHAN,2019,0.0
TRIPURA,RAJASHTHAN,2020,0.0
TRIPURA,SIKKIM,2019,0.0
TRIPURA,SIKKIM,2020,0.0
TRIPURA,TAMIL NADU,2010,0.0
TRIPURA,TAMIL NADU,2011,0.0
TRIPURA,TAMIL NADU,2012,0.0
TRIPURA,TAMIL NADU,2013,0.0
TRIPURA,TAMIL NADU,2014,0.0
TRIPURA,TAMIL NADU,2015,0.0
TRIPURA,TAMIL NADU,2016,0.0
TRIPURA,TAMIL NADU,2017,0.0
TRIPURA,TAMIL NADU,2018,0.0
TRIPURA,TAMIL NADU,2019,0.0
TRIPURA,TAMIL NADU,2020,0.0
TRIPURA,TELANGANA,2018,0.0
TRIPURA,TELANGANA,2019,0.0
TRIPURA,TELANGANA,2020,0.0
TRIPURA,TRIPURA,2010,0.0
TRIPURA,TRIPURA,2011,0.0
TRIPURA,TRIPURA,2012,0.0
TRIPURA,TRIPURA,2013,0.0
TRIPURA,TRIPURA,2014,0.0
TRIPURA,TRIPURA,2015,0.0
TRIPURA,TRIPURA,2016,0.0
TRIPURA,TRIPURA,2017,0.0
TRIPURA,TRIPURA,2018,0.0
TRIPURA,TRIPURA,2019,0.0
TRIPURA,TRIPURA,2020,0.0
TRIPURA,UTTAR PRADESH,2010,0.0
TRIPURA,UTTAR PRADESH,2011,0.0
TRIPURA,UTTAR PRADESH,2012,0.0
TRIPURA,UTTAR PRADESH,2013,0.0
TRIPURA,UTTAR PRADESH,2014,0.0
TRIPURA,UTTAR PRADESH,2015,0.0
TRIPURA,UTTAR PRADESH,2016,0.0
TRIPURA,UTTAR PRADESH,2017,0.0
TRIPURA,UTTAR PRADESH,2018,0.0
TRIPURA,UTTAR PRADESH,2019,0.0
TRIPURA,UTTAR PRADESH,2020,0.0
TRIPURA,UTTARAKHAND,2010,0.0
TRIPURA,UTTARAKHAND,2011,0.0
TRIPURA,UTTARAKHAND,2012,0.0
